MERIZ_CODE	SEX	INTOC	PRONO_l	PRONO_w	ELYT	STER	FEMU	LOC	EXP	Dim1	Dim2	Dim3	Dim4	Dim5	Q	Pgi	Pyru	D	S	NBpoint	PathLength	S2	TE	TS	DC	SDDC	muL	scale
PELIS_ANPA_043	M	0.732	1.041	1.401	3.069	0.546	1.29	PELIS	A	-2.399452681	0.614461632	1.0174279024	-0.281732692	0.159506168	111.007299270073	23.2114467408585	0.505035617784328	1.02017301118884	1.61275474912873	384	18.9141715739026	1.30947827377342	23.1169154988855	0.464611233585077	263.674739553379	345.804634672827	0.0493842599840798	5
PELIS_ANPA_044	M	0.825	1.171	1.51	2.995	0.539	1.239	PELIS	A	-0.630329798	-0.210619456	2.9978628097	-0.896063536	0.723967478	90.8613138686132	46.95912451	0.832773820246186	1.03784194742737	2.32287634014367	295	14.4713514994518	1.80181749496371	12.0139759371917	0.687472213194028	351.09266587882	517.697822961662	0.0492222840117408	5
POC_ANPA_001	M	0.807	1.091	1.427	3.275	0.583	1.427	POC	A	0.002907080	0.814593202	0.4065290966	-0.027397986	-0.295723824	156.029197080292	11.1287758346582	1.24479379895739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
POC_ANPA_002	M	0.944	1.339	1.872	3.018	0.479	1.393	POC	A	4.256993981	-2.253431935	4.1212832237	-1.379116549	-0.066991462	95.8248175182482	12.3211446740858	1.60179044187887	1.06005255178603	3.24234489087295	305	14.7331385614607	2.52553632398938	5.96721878951081	0.0464895193195827	540.717551922718	677.351147698215	0.0484642715837523	5
POC_ANPA_003	M	0.831	1.031	1.516	3.629	0.54	1.483	POC	A	1.402998011	0.469510796	-1.4439283877	-1.000411664	0.032612621	108.729927007299	3.10015898251193	0.773601899615164	1.05933813330677	3.04995316672325	288	13.8815153865419	2.4662510735533	6.29501985834388	0.56771424219138	543.22891641531	605.920956110797	0.0483676494304595	5
POC_ANPA_004	M	0.833	1.147	1.545	3.611	0.422	1.534	POC	A	2.143572685	-1.517008681	-1.3412416880	0.062358690	0.450919955	97.3430656934307	17.63675981	1.04762684571085	1.08201236180373	2.28974563572285	263	16.9213987865386	1.53351780995945	8.72331862963822	0.190953303943304	447.183175579913	547.782294446673	0.064585491551674	5
POC_ANPA_005	M	0.842	1.184	1.525	3.395	0.57	1.52	POC	A	2.115177567	0.301188235	0.3245218878	0.430587727	-0.306821221	158.306569343066	9.37996820349762	1.42121782799749	1.116478490258	3.57048966388765	409	19.6986362284622	2.76536205385076	4.91240221823705	0.27746204946067	598.909042429638	739.864404735806	0.0482809711481915	5
POC_ANPA_006	M	0.811	1.231	1.525	2.737	0.571	1.441	POC	A	0.245446984	-0.299855373	3.3044919886	1.025952740	-1.499232908	159.065693430657	7.94912559618443	0.675345942847785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
POC_ANPA_007	M	0.793	1.072	1.439	3.258	0.551	1.391	POC	A	-0.464623982	0.453813974	0.3736084457	-0.303989674	-0.065615778	82.7445255474452	10.0953895071542	1.15985698299626	1.05586375320454	2.5243118697696	228	11.1243172270533	1.97900966643691	9.91794772738961	0.708093737982342	368.421239562887	570.409176996014	0.0490058027623493	5
POC_ANPA_008	M	0.832	1.106	1.523	3.192	0.365	1.753	POC	A	1.973175488	-2.973396688	-1.4548962190	1.392624250	-2.759285695	33.8686131386861	NA	0.850678239034908	1.10352223351981	3.06463131343502	230	11.1371724018448	2.48992635922658	6.13072127394249	0.241839856027997	558.165832499962	604.355935008278	0.0486339406194095	5
POC_ANPA_009	M	0.724	1.088	1.491	3.265	0.505	1.435	POC	A	-0.616834205	-0.001015472	-0.2481869108	0.530217681	-0.099767860	150.423357664234	44.8330683624801	NA	1.15264973619041	3.96869413685301	183	8.75533935369193	3.12342871489314	3.7587863313816	0.209990617923363	713.45107669766	783.451811416452	0.0481062601851205	5
POC_ANPA_010	M	0.78	1.043	1.431	3.14	0.319	1.406	POC	A	-1.485359684	-2.941737906	-0.3940707936	-0.265285422	-0.118840609	149.138686131387	13.4340222575517	0.624471191899342	1.09501332739771	3.70240543407133	222	10.4473877623417	3.032699445654	4.09512232948255	0.513889812316898	701.06327595427	682.22146942079	0.0472732477934013	5
